Location,Area_sqft,Bedroom,Bathroom,Price,Latitude,Longitude,Location_Label,Price_Zone,Price_Zone_Num,Distance_to_Center,Price_per_sqft,BedBath_Ratio,Price_per_Bedroom,Size_Category,Location_Cluster
"Bibirhat, 7 No. West Sholoshohor Ward",1644,3,3,9000000,22.3750141,91.83206539999999,7 no. west sholoshohor ward,Low,0,2.0187153191116276,5474.4525547445255,0.75,2250000.0,Large,1
"Ahmed Nagar, Mirpur",800,2,2,4000000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5000.0,0.6666666666666666,1333333.3333333333,Medium,1
"Mirpur DOHS, Mirpur",2200,4,4,22000000,23.836468,90.36953919999999,mirpur,Medium,1,0.05030302735064935,10000.0,0.8,4400000.0,Large,0
"South Khulshi, Khulshi",1300,3,3,9700000,22.3587138,91.8108977,khulshi,Low,0,2.015593863702642,7461.538461538462,0.75,2425000.0,Medium,1
"Ashkona, Dakshin Khan",1240,2,2,8060000,23.853447,90.4184093,dakshin khan,Low,0,0.04354978111873562,6500.0,0.6666666666666666,2686666.6666666665,Medium,1
"Pallabi, Mirpur",1050,2,2,6000000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,5714.285714285715,0.6666666666666666,2000000.0,Medium,1
"Sangbadik Co-operative Housing Society, Bayazid",1200,3,3,4500000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,3750.0,0.75,1125000.0,Medium,1
"Rasdia Mouza, Uttara",1254,3,3,8300000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,6618.819776714514,0.75,2075000.0,Medium,1
"Nasirabad, 15 No. Bagmoniram Ward",1650,4,4,12000000,22.3608208,91.82330069999999,15 no. bagmoniram ward,Low,0,2.0227082257095623,7272.727272727273,0.8,2400000.0,Large,1
"Sector 5, Uttara",1260,3,3,7000000,23.8646732,90.39072840000001,uttara,High,2,0.05857002172441795,5555.555555555556,0.75,1750000.0,Medium,1
"Katashur, Mohammadpur",900,2,2,6000000,23.7546518,90.3617512,mohammadpur,Medium,1,0.07531376278396533,6666.666666666667,0.6666666666666666,2000000.0,Medium,1
"Sector 4, Uttara",785,2,2,8250000,23.8624077,90.4042719,uttara,High,2,0.0527533319222552,10509.554140127388,0.6666666666666666,2750000.0,Small,1
"Paikpara, Mirpur",1465,3,3,8000000,23.7881532,90.35953719999999,mirpur,Medium,1,0.05740678473909157,5460.750853242321,0.75,2000000.0,Medium,1
"Mirpur DOHS, Mirpur",2200,4,4,22000000,23.836468,90.36953919999999,mirpur,Medium,1,0.05030302735064935,10000.0,0.8,4400000.0,Large,0
"Section 1, Mirpur",1050,2,2,5500000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5238.0952380952385,0.6666666666666666,1833333.3333333333,Medium,1
"Kawlar, Dakshin Khan",1125,3,3,4725000,23.8475414,90.4218923,dakshin khan,Low,0,0.03840751454142762,4200.0,0.75,1181250.0,Medium,1
"Rasdia Mouza, Uttara",1250,3,3,9500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7600.0,0.75,2375000.0,Medium,1
"Shantinagar Bazar Rd, Shantinagar",1000,2,2,7500000,23.7388789,90.411454,shantinagar,Low,0,0.07142875920251074,7500.0,0.6666666666666666,2500000.0,Medium,1
"Rupnagar R/A, Mirpur",860,2,2,4500000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5232.558139534884,0.6666666666666666,1500000.0,Medium,1
"Block A, Bashundhara R-A",1852,3,3,21500000,23.8136688,90.42957170000001,bashundhara r-a,Medium,1,0.017400912456838256,11609.071274298056,0.75,5375000.0,Large,0
"Rasdia Mouza, Uttara",1700,3,3,18500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,10882.35294117647,0.75,4625000.0,Large,0
"Block F, Bashundhara R-A",1695,4,4,13500000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,7964.601769911505,0.8,2700000.0,Large,0
"Block D, Bashundhara R-A",1350,3,3,9500000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,7037.037037037037,0.75,2375000.0,Medium,1
"Section 1, Mirpur",900,2,2,5000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5555.555555555556,0.6666666666666666,1666666.6666666667,Medium,1
"Pallabi, Mirpur",1108,2,2,5500000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,4963.898916967509,0.6666666666666666,1833333.3333333333,Medium,1
"Rasdia Mouza, Uttara",600,1,1,1620000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,2700.0,0.5,810000.0,Small,1
"Boro Maghbazar, Maghbazar",1210,3,3,6000000,23.7485384,90.4109534,maghbazar,Low,0,0.061780961518254615,4958.677685950413,0.75,1500000.0,Medium,1
"Block J, Bashundhara R-A",1800,3,3,16000000,23.8228913,90.4425723,bashundhara r-a,Medium,1,0.03260190275091242,8888.888888888889,0.75,4000000.0,Large,0
"Section 12, Mirpur",1060,2,2,4500000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,4245.2830188679245,0.6666666666666666,1500000.0,Medium,1
"Sector 4, Uttara",1590,3,3,15060000,23.8624077,90.4042719,uttara,High,2,0.0527533319222552,9471.698113207547,0.75,3765000.0,Large,0
"Block E, Banasree",1065,2,2,6000000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,5633.802816901409,0.6666666666666666,2000000.0,Medium,1
"West Kazipara, Mirpur",800,2,2,4200000,23.797795,90.3707161,mirpur,Medium,1,0.0436150126012811,5250.0,0.6666666666666666,1400000.0,Medium,1
"West Shewrapara, Mirpur",1090,2,2,5500000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5045.871559633028,0.6666666666666666,1833333.3333333333,Medium,1
"Section 11, Mirpur",1325,3,3,6500000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4905.66037735849,0.75,1625000.0,Medium,1
"Rasdia Mouza, Uttara",950,2,2,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,6315.789473684211,0.6666666666666666,2000000.0,Medium,1
"Rasdia Mouza, Uttara",1472,4,4,13500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9171.195652173914,0.8,2700000.0,Medium,0
"Shantinagar Bazar Rd, Shantinagar",1150,2,2,9000000,23.7388789,90.411454,shantinagar,Low,0,0.07142875920251074,7826.086956521739,0.6666666666666666,3000000.0,Medium,1
"Section 6, Mirpur",600,1,1,2275000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,3791.6666666666665,0.5,1137500.0,Small,1
"Rasdia Mouza, Uttara",850,2,2,5500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,6470.588235294118,0.6666666666666666,1833333.3333333333,Medium,1
"Block C, Bashundhara R-A",1316,4,4,13500000,23.8184723,90.4272477,bashundhara r-a,Medium,1,0.01686063885444435,10258.358662613982,0.8,2700000.0,Medium,0
"Pirerbag, Mirpur",1400,3,3,8200000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5857.142857142857,0.75,2050000.0,Medium,1
"South Banasree Project, Banasree",1400,3,3,7000000,23.7634571,90.4272592,banasree,Low,0,0.04911304577248438,5000.0,0.75,1750000.0,Medium,1
"Uttar Badda, Badda",1100,3,3,6050000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5500.0,0.75,1512500.0,Medium,1
"PC Culture Housing, Mohammadpur",830,2,2,4700000,23.7680904,90.3518903,mohammadpur,Medium,1,0.07385923142201206,5662.650602409639,0.6666666666666666,1566666.6666666667,Medium,1
"Section 1, Mirpur",1150,2,2,5700000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,4956.521739130435,0.6666666666666666,1900000.0,Medium,1
"Block B, Bashundhara R-A",1860,4,4,17670000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,9500.0,0.8,3534000.0,Large,0
"Block C, Bashundhara R-A",2150,3,3,18500000,23.8184723,90.4272477,bashundhara r-a,Medium,1,0.01686063885444435,8604.651162790698,0.75,4625000.0,Large,0
"Pirerbag, Mirpur",1500,3,3,8500000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5666.666666666667,0.75,2125000.0,Medium,1
"School Road, Khilkhet",1125,3,3,5925000,23.8302872,90.4215646,khilkhet,Medium,1,0.021946642955131112,5266.666666666667,0.75,1481250.0,Medium,1
"Uttar Badda, Badda",1100,3,3,6050000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5500.0,0.75,1512500.0,Medium,1
"Section 11, Mirpur",1673,3,3,11500000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,6873.879258816497,0.75,2875000.0,Large,1
"Rasdia Mouza, Uttara",1017,2,2,4500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4424.778761061947,0.6666666666666666,1500000.0,Medium,1
"West Rampura, Rampura",950,2,2,4200000,23.7642132,90.4160527,rampura,Low,0,0.0462235309288474,4421.0526315789475,0.6666666666666666,1400000.0,Medium,1
"Sector 3, Uttara",2009,4,4,19900000,23.8654003,90.3972052,uttara,High,2,0.057183686197461114,9905.425584868093,0.8,3980000.0,Large,0
"Road No 1, Jalalabad Housing Society",1025,2,2,5000000,22.3707543,91.8007579,jalalabad housing society,Low,0,1.9998879516865185,4878.048780487805,0.6666666666666666,1666666.6666666667,Medium,1
"Pallabi, Mirpur",1300,3,3,5000000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,3846.153846153846,0.75,1250000.0,Medium,1
"Doctor Goli, Maghbazar",1575,4,4,16000000,23.7490066,90.4102639,maghbazar,Low,0,0.06133417503129875,10158.730158730159,0.8,3200000.0,Large,0
"Rupnagar R/A, Mirpur",860,2,2,4500000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5232.558139534884,0.6666666666666666,1500000.0,Medium,1
"Section 12, Mirpur",1425,3,3,8637500,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,6061.403508771929,0.75,2159375.0,Medium,1
"Pallabi, Mirpur",1300,3,3,5000000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,3846.153846153846,0.75,1250000.0,Medium,1
"Kha Para, Khilkhet",1255,3,3,6902500,23.8357383,90.42021890000001,khilkhet,Medium,1,0.026583613826944276,5500.0,0.75,1725625.0,Medium,1
"Section 12, Mirpur",1400,3,3,8140000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,5814.285714285715,0.75,2035000.0,Medium,1
"26 No. North Halishahar Ward, Halishahar",1250,3,3,7500000,22.3287809,91.7745556,halishahar,Low,0,2.012484608924049,6000.0,0.75,1875000.0,Medium,1
"Rasdia Mouza, Uttara",1525,4,4,14000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,9180.327868852459,0.8,2800000.0,Large,0
"West Kazipara, Mirpur",850,2,2,4600000,23.797795,90.3707161,mirpur,Medium,1,0.0436150126012811,5411.764705882353,0.6666666666666666,1533333.3333333333,Medium,1
"Section 11, Mirpur",650,2,2,2600000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,4000.0,0.6666666666666666,866666.6666666666,Small,1
"Dewan Bazar, Bakalia",1500,3,3,8250000,22.3427257,91.8428065,bakalia,Low,0,2.0492806079116517,5500.0,0.75,2062500.0,Medium,1
"Uttar Badda, Badda",1100,3,3,6050000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5500.0,0.75,1512500.0,Medium,1
"Sector 5, Uttara",1825,4,4,18600000,23.8646732,90.39072840000001,uttara,High,2,0.05857002172441795,10191.780821917808,0.8,3720000.0,Large,0
"Kamal Khan Road, Ibrahimpur",800,2,2,4445000,23.7957523,90.381097,ibrahimpur,Low,0,0.034609015939345594,5556.25,0.6666666666666666,1481666.6666666667,Medium,1
"Rasdia Mouza, Uttara",1240,4,4,9500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7661.290322580645,0.8,1900000.0,Medium,1
"Block G, Banasree",1625,3,3,13000000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,8000.0,0.75,3250000.0,Large,0
"Abdul Hamid Road, Sholokbahar",1665,3,3,7000000,22.3663627,91.8358483,sholokbahar,Low,0,2.027529360932706,4204.204204204204,0.75,1750000.0,Large,1
"Pallabi, Mirpur",850,2,2,4000000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,4705.882352941177,0.6666666666666666,1333333.3333333333,Medium,1
"Section 11, Mirpur",650,2,2,4000000,23.8178783,90.3689508,mirpur,Medium,1,0.04420365880252531,6153.846153846154,0.6666666666666666,1333333.3333333333,Small,1
"Block B, Bashundhara R-A",2050,4,4,17425000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,8500.0,0.8,3485000.0,Large,0
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Kamal Khan Road, Ibrahimpur",1230,3,3,6765000,23.7957523,90.381097,ibrahimpur,Low,0,0.034609015939345594,5500.0,0.75,1691250.0,Medium,1
"West Shewrapara, Mirpur",1250,3,3,6250000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5000.0,0.75,1562500.0,Medium,1
"Khulshi Green Housing Society, Khulshi",1162,3,3,6972000,22.3650356,91.8085473,khulshi,Low,0,2.0094121652226247,6000.0,0.75,1743000.0,Medium,1
"Block F, Bashundhara R-A",2200,4,4,15010000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,6822.727272727273,0.8,3002000.0,Large,0
"Middle Monipur, Mirpur",1350,3,3,7500000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,5555.555555555556,0.75,1875000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Sector 3, Uttara",1200,3,3,12800000,23.8654003,90.3972052,uttara,High,2,0.057183686197461114,10666.666666666666,0.75,3200000.0,Medium,0
"Rasdia Mouza, Uttara",1466,3,3,10995000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7500.0,0.75,2748750.0,Medium,1
"Block D, Bashundhara R-A",1400,3,3,12500000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,8928.57142857143,0.75,3125000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Middle Monipur, Mirpur",1260,3,3,7560000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,6000.0,0.75,1890000.0,Medium,1
"Khulshi Green Housing Society, Khulshi",1162,3,3,6972000,22.3650356,91.8085473,khulshi,Low,0,2.0094121652226247,6000.0,0.75,1743000.0,Medium,1
"Rasdia Mouza, Uttara",840,2,2,2800000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,3333.3333333333335,0.6666666666666666,933333.3333333334,Medium,1
"Middle Monipur, Mirpur",1200,3,3,5000000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,4166.666666666667,0.75,1250000.0,Medium,1
"Nasirabad Housing Society, Muradpur",1950,3,3,13000000,22.3650739,91.8276288,muradpur,Low,0,2.0226883103213584,6666.666666666667,0.75,3250000.0,Large,0
"Khulshi Green Housing Society, Khulshi",1162,3,3,6972000,22.3650356,91.8085473,khulshi,Low,0,2.0094121652226247,6000.0,0.75,1743000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Foys Lake, 9 No. North Pahartali Ward",1240,3,3,5000000,22.3721435,91.7929924,9 no. north pahartali ward,Low,0,1.993502792812199,4032.2580645161293,0.75,1250000.0,Medium,1
"Rasdia Mouza, Uttara",1125,2,2,8700000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7733.333333333333,0.6666666666666666,2900000.0,Medium,1
"Rasdia Mouza, Uttara",1600,3,3,7000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4375.0,0.75,1750000.0,Large,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Middle Monipur, Mirpur",1350,3,3,7500000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,5555.555555555556,0.75,1875000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1350,3,3,4500000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,3333.3333333333335,0.75,1125000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1350,3,3,4500000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,3333.3333333333335,0.75,1125000.0,Medium,1
"Kha Para, Khilkhet",1255,3,3,6902500,23.8357383,90.42021890000001,khilkhet,Medium,1,0.026583613826944276,5500.0,0.75,1725625.0,Medium,1
"Mirpur DOHS, Mirpur",2200,3,3,22000000,23.836468,90.36953919999999,mirpur,Medium,1,0.05030302735064935,10000.0,0.75,5500000.0,Large,0
"Pallabi, Mirpur",1300,3,3,7800000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,6000.0,0.75,1950000.0,Medium,1
"Pirerbag, Mirpur",1100,2,2,5500000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5000.0,0.6666666666666666,1833333.3333333333,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1350,3,3,4500000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,3333.3333333333335,0.75,1125000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Section 1, Mirpur",1050,3,3,6000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,5714.285714285715,0.75,1500000.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1300,3,3,5200000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1300000.0,Medium,1
"Pallabi, Mirpur",1300,3,3,7800000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,6000.0,0.75,1950000.0,Medium,1
"Abdul Hamid Road, Sholokbahar",1565,3,3,7260000,22.3663627,91.8358483,sholokbahar,Low,0,2.027529360932706,4638.977635782748,0.75,1815000.0,Large,1
"Joydebpur, Gazipur Sadar Upazila",1300,3,3,5200000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1300000.0,Medium,1
"Ashkona, Dakshin Khan",900,2,2,4600000,23.853447,90.4184093,dakshin khan,Low,0,0.04354978111873562,5111.111111111111,0.6666666666666666,1533333.3333333333,Medium,1
"Kha Para, Khilkhet",1260,3,3,6930000,23.8357383,90.42021890000001,khilkhet,Medium,1,0.026583613826944276,5500.0,0.75,1732500.0,Medium,1
"Rasdia Mouza, Uttara",1396,3,3,11500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8237.8223495702,0.75,2875000.0,Medium,1
"Abdul Hamid Road, Sholokbahar",1565,3,3,7260000,22.3663627,91.8358483,sholokbahar,Low,0,2.027529360932706,4638.977635782748,0.75,1815000.0,Large,1
"South Agrabad, Double Mooring",1549,3,3,7200000,22.3208039,91.80502179999999,double mooring,Low,0,2.039047717781622,4648.160103292446,0.75,1800000.0,Large,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Proshanti R/A, 10 No. North Kattali Ward",1900,4,4,8930000,22.3642228,91.77001969999999,10 no. north kattali ward,Low,0,1.9834311191084824,4700.0,0.8,1786000.0,Large,1
"Section 6, Mirpur",1100,2,2,7000000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,6363.636363636364,0.6666666666666666,2333333.3333333335,Medium,1
"Pallabi, Mirpur",1100,3,3,6600000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,6000.0,0.75,1650000.0,Medium,1
"Kha Para, Khilkhet",1270,3,3,6985000,23.8357383,90.42021890000001,khilkhet,Medium,1,0.026583613826944276,5500.0,0.75,1746250.0,Medium,1
"Section 1, Mirpur",1155,3,3,7000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,6060.606060606061,0.75,1750000.0,Medium,1
"Rasdia Mouza, Uttara",1600,3,3,8000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5000.0,0.75,2000000.0,Large,1
"Section 1, Mirpur",1300,3,3,8400000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,6461.538461538462,0.75,2100000.0,Medium,1
"Section 2, Mirpur",1250,3,3,7000000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,5600.0,0.75,1750000.0,Medium,1
"Section 1, Mirpur",1260,3,3,5500000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,4365.079365079365,0.75,1375000.0,Medium,1
"Kha Para, Khilkhet",1255,3,3,6902500,23.8357383,90.42021890000001,khilkhet,Medium,1,0.026583613826944276,5500.0,0.75,1725625.0,Medium,1
"Joydebpur, Gazipur Sadar Upazila",1240,3,3,4960000,23.9905079,90.3877184,gazipur sadar upazila,Low,0,0.18190386175386594,4000.0,0.75,1240000.0,Medium,1
"Middle Monipur, Mirpur",1100,2,2,5000000,23.7970198,90.3667921,mirpur,Medium,1,0.047598065448605065,4545.454545454545,0.6666666666666666,1666666.6666666667,Medium,1
"Block D, Bashundhara R-A",1350,3,3,12000000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,8888.888888888889,0.75,3000000.0,Medium,1
"Middle Paikpara, Mirpur",1200,2,2,6000000,23.7903857,90.35894890000002,mirpur,Medium,1,0.057134049880064604,5000.0,0.6666666666666666,2000000.0,Medium,1
"Paikpara, Mirpur",1300,3,3,6500000,23.7881532,90.35953719999999,mirpur,Medium,1,0.05740678473909157,5000.0,0.75,1625000.0,Medium,1
"Khulshi Green Housing Society, Khulshi",1162,3,3,6500000,22.3650356,91.8085473,khulshi,Low,0,2.0094121652226247,5593.803786574871,0.75,1625000.0,Medium,1
"Section 2, Mirpur",900,2,2,6500000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,7222.222222222223,0.6666666666666666,2166666.6666666665,Medium,1
"Section 2, Mirpur",650,2,2,3000000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,4615.384615384615,0.6666666666666666,1000000.0,Small,1
"Block B, Banasree",1445,3,3,13000000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,8996.539792387543,0.75,3250000.0,Medium,0
"Kamal Khan Road, Ibrahimpur",1115,2,2,5800000,23.7957523,90.381097,ibrahimpur,Low,0,0.034609015939345594,5201.793721973094,0.6666666666666666,1933333.3333333333,Medium,1
"Kallyanpur, Mirpur",1150,3,3,6000000,23.7822036,90.35953719999999,mirpur,Medium,1,0.059953864569354254,5217.391304347826,0.75,1500000.0,Medium,1
